CustomerID,Age,BankAge,Salary,E_IND,OVOL8,ONO3,ONO6,ONO9,Churn
b98046fe,45,2,57780,2,0,1,4,5,0
b97e5d5e,37,19,55841,1,2,9,7,4,0
b97be2c8,32,5,33405,1,5,1,0,1,0
b975a916,33,15,63930,5,4,9,11,7,0
b9749df7,42,2,52145,3,1,4,4,1,1
b970963b,29,10,38456,4,2,7,9,3,0
b96e8b26,37,11,61510,2,1,4,4,2,0
b969a98d,49,20,100513,1,1,7,7,0,0
b967e1e8,46,4,60365,4,0,5,10,3,0
b9637e88,38,14,60312,5,2,9,9,5,0
b960ccc7,30,0,34977,5,1,1,6,0,0
b95c87b4,41,2,32217,1,3,1,5,3,0
b95c6734,45,8,40062,2,3,4,3,1,0
b95c41fe,44,1,74000,1,2,0,7,0,0
b955c6ed,49,16,71868,5,4,5,10,5,0
b945f6d2,55,4,86835,3,3,1,8,4,0
b944e75e,71,24,45581,4,3,9,18,3,0
b94483f1,44,3,54365,3,3,4,6,1,0
b941a334,32,4,31921,4,1,6,3,5,0
b94082e3,49,11,69359,1,0,4,6,1,1
b93f7b23,39,20,43701,2,3,6,6,2,0
b93b8b46,31,6,15000,2,1,8,6,4,0
b935dea1,42,7,62327,1,1,1,5,1,0
b92c731f,34,15,28326,4,2,6,11,1,0
b92931d5,47,15,71232,3,1,8,7,3,0
b927907b,23,2,24411,4,3,5,10,1,0
b9271f80,33,15,32070,1,2,4,5,2,0
b9270590,34,13,36980,2,3,2,11,1,0
b91fdad5,57,16,76421,2,3,3,5,1,0
b91e6a21,18,0,20829,5,2,5,5,3,0
b91ab6c2,45,25,37273,5,3,8,9,4,0
b9125442,56,29,68446,4,5,11,20,8,0
b90d28ae,43,21,81354,4,0,5,19,7,0
b906a3c8,32,3,41077,2,1,1,5,2,0
b8fcc205,32,11,24483,4,1,8,18,3,0
b8fc46a1,31,5,15000,4,0,1,6,1,0
b8fb563f,33,7,28061,1,0,5,4,2,0
b8f90108,33,10,71505,5,2,5,7,2,0
b8f75b41,43,2,80565,2,2,3,5,0,0
b8f0122c,45,23,70706,4,2,6,10,7,0
b8f0106e,29,8,33268,5,3,6,10,5,1
b8ec165c,39,17,43183,5,1,7,11,7,0
b8e85f2d,18,0,25821,5,0,1,1,3,0
b8e53aed,35,16,32527,2,1,7,10,5,0
b8cc8308,32,12,77943,5,2,4,5,2,0
b8c6248b,54,7,76974,2,2,4,4,1,0
b8c55932,44,6,84771,1,2,4,6,0,0
b8c49e4a,59,30,74469,3,4,5,11,3,0
b8c46e72,35,2,39243,3,1,1,3,1,0
b8c27df1,33,12,15000,2,0,3,10,2,0
b8bf7491,32,8,53283,5,3,2,7,2,0
b8bea252,32,2,70757,2,1,1,5,0,0
b8bceab2,25,4,21466,2,0,1,6,3,0
b8b87f4b,42,5,54375,3,1,4,7,1,0
b8b45336,49,23,115551,3,2,4,3,7,0
b8b449a7,36,2,55667,3,1,7,5,0,0
b8b2f395,26,6,24498,1,2,5,4,1,0
b8afb413,57,23,94358,3,4,6,10,4,0
b8ac5809,37,7,60035,5,3,3,4,4,0
b8a89643,39,2,23744,2,1,1,3,1,0
b8a79f75,54,12,63915,5,1,5,14,3,0
b8a7437e,21,2,22434,5,1,4,6,0,1
b8a53eef,48,5,65814,3,4,5,2,5,0
b89eb9c9,57,3,76868,4,0,5,3,1,1
b89e3e8a,38,4,40572,4,0,3,5,4,0
b89a67a2,18,0,22065,4,4,6,3,1,0
b8988f0d,37,6,54914,3,3,7,7,1,0
b89729fb,52,9,83823,2,2,6,3,4,0
b895433c,40,21,72126,4,4,6,5,1,0
b8940419,44,7,77901,3,0,6,5,2,0
b892bbd3,64,21,96497,2,4,6,12,6,0
b8867ad8,40,16,66080,4,4,3,13,4,1
b87df099,22,2,20680,3,0,2,7,2,0
b86f968b,26,8,18236,4,2,4,7,4,0
b86d9315,56,1,82165,5,1,4,6,2,0
b86524d1,33,10,48136,5,0,8,11,5,0
b84ddbae,25,4,22024,1,5,1,5,2,0
b84dbb0c,42,8,52247,4,2,7,6,8,0
b848cb75,36,4,44442,2,0,1,6,2,0
b8431b4f,48,6,73988,1,0,1,6,2,0
b84293a8,42,17,43985,4,3,10,8,3,0
b83b7e9a,51,9,72968,1,1,2,2,5,0
b83a16a0,44,2,82384,2,0,2,4,2,0
b8287f77,42,15,49899,4,4,9,6,5,0
b827ba8b,46,28,81594,4,2,7,12,9,0
b82237b7,50,0,77712,3,1,0,4,3,0
b82097a6,41,12,72281,3,2,6,6,2,0
b81d3b28,27,8,31478,5,3,4,8,4,0
b81874ab,34,2,43085,4,0,3,3,2,0
b818207c,29,1,28918,4,1,2,5,1,1
b80e9de0,45,20,54403,3,4,9,11,3,0
b80983e4,27,4,28554,4,0,4,6,3,0
b8085b9f,45,9,60999,4,0,3,5,4,0
b80817d6,38,5,39755,1,4,1,5,1,0
b7f5cc5d,38,8,37182,5,0,7,6,1,0
b7ef7201,24,4,23418,4,1,5,7,3,0
b7ea989b,46,12,78923,1,1,3,7,5,0
b7ea4e89,27,0,26377,4,2,3,3,2,0
b7e71b77,18,0,15000,4,1,3,4,2,0
b7e610fe,52,6,73663,5,3,3,8,6,0
b7e32aab,28,0,26987,2,1,1,1,1,0
b7e0a99d,39,0,64430,2,1,1,6,2,0
b7dbb400,44,17,71008,5,3,7,15,1,0
b7d6f217,49,22,87918,2,2,6,14,1,0
b7d0e8ab,66,4,86416,2,2,3,11,4,0
b7c6f926,57,4,77046,4,1,3,11,4,0
b7c45b0c,50,17,86813,1,0,6,11,2,0
b7c3597a,34,3,27097,2,1,5,5,1,0
b7b703b0,44,18,83303,1,2,3,3,1,0
b7b6af7e,41,13,45843,5,2,3,5,3,0
b7b480cc,48,30,73645,5,3,8,21,8,0
b7b343f6,46,26,44173,2,6,9,8,4,0
b7b213c0,48,30,79588,1,5,7,17,4,0
b7b153f1,36,4,39194,1,3,3,7,1,0
b7b00cb7,23,5,25442,1,0,4,8,2,1
b7a9a23a,48,8,73949,1,6,4,9,2,0
b7a1902f,52,15,77528,3,2,6,6,6,0
b7a14604,23,3,22717,4,2,1,5,9,0
b7a0b9c8,42,18,83336,2,5,6,9,3,0
b79db465,37,1,56144,5,1,4,3,4,0
b790ad26,18,0,18292,4,1,3,7,3,0
b785600e,35,12,29222,4,2,9,10,3,0
b77d6479,51,2,86850,5,0,4,4,0,0
b771f8fd,67,2,70496,4,2,5,4,2,0
b76fbb59,35,13,44863,5,2,4,8,5,0
b76e045d,35,0,40884,3,1,2,5,3,0
b76b7eed,48,22,79359,2,1,14,9,4,0
b76b6415,32,2,25963,3,2,5,4,1,0
b76944ae,36,6,51973,4,1,6,4,3,0
b7654d6b,47,4,69677,4,3,3,7,2,0
b762d2e3,49,28,79598,3,4,10,11,7,0
b75ae6a0,28,2,39914,2,4,0,3,1,0
b75984a9,47,6,81723,1,1,1,4,1,0
b75851a2,40,7,92282,5,2,6,8,5,0
b75456de,51,4,79259,5,1,5,9,2,0
b75191fc,38,6,31363,5,1,3,12,2,0
b7516e0d,46,5,71095,3,1,2,3,2,0
b74c50ff,41,10,24230,3,1,5,7,2,0
b74c046b,38,13,48742,3,2,7,6,1,0
b74af51f,52,19,92407,1,2,4,5,5,0
b7418e1a,39,19,49960,5,2,5,8,3,0
b7341cc4,18,0,17622,3,2,1,4,6,0
b7331073,26,5,20694,5,2,5,10,4,0
b730ce0d,35,11,49598,5,1,7,4,6,0
b72c40c7,42,9,59428,4,2,3,8,3,0
b7296097,23,5,15000,3,0,9,7,2,0
b718d05c,51,24,82652,5,1,7,22,8,0
b716e8ed,34,15,56434,3,3,6,12,2,0
b7112764,27,9,23199,3,4,5,3,2,0
b70ec5af,55,21,84567,3,7,4,7,2,0
b70bbde0,38,14,32609,2,1,7,4,3,0
b70a3a07,42,24,72538,3,3,9,6,7,0
b703a074,43,3,41372,1,3,4,3,3,0
b702001e,44,23,70914,1,3,7,8,3,0
b7004df3,30,2,39177,1,1,3,4,5,0
b6f8ccb0,54,3,77329,2,1,1,9,1,0
b6ef615c,34,7,20404,3,6,6,8,3,0
b6edbdb0,41,23,74777,1,5,1,9,1,0
b6ed4dd6,35,11,50949,2,1,4,5,4,0
b6e9dc3a,50,26,71241,1,1,7,7,2,0
b6e92c08,45,15,69944,4,1,11,9,3,0
b6e8ff73,38,12,59791,4,0,6,9,5,0
b6e30993,63,7,83070,5,3,4,8,4,0
b6de812d,36,12,51025,4,1,2,8,2,0
b6dc3945,41,20,66967,4,3,12,12,5,0
b6d60a61,40,16,24405,3,3,5,8,6,0
b6bbfc8d,72,7,55582,4,3,4,6,1,0
b6b09ffb,38,16,69934,2,5,6,9,1,0
b699619a,43,5,67011,4,2,2,6,1,0
b6941967,18,0,15000,2,0,3,3,3,1
b693ba16,63,24,54915,5,6,7,13,2,0
b68f0812,49,5,37294,5,1,2,8,7,0
b68e772a,46,8,70237,2,2,4,7,1,0
b68e6eef,33,2,20114,3,0,3,5,2,0
b68dfda1,40,5,38604,1,1,3,1,1,0
b6879451,55,7,82664,5,2,3,8,6,0
b67be4bf,55,18,95872,2,3,6,9,2,1
b67b3b74,48,14,76934,2,4,7,7,3,0
b67152d1,27,5,25972,2,0,0,8,2,0
b66cb4ed,51,25,84199,4,3,8,10,8,0
b66b022f,43,12,63443,2,3,4,4,0,0
b669a950,34,15,70818,2,3,4,11,5,0
b64e89a0,35,11,16968,4,3,5,8,2,0
b6464999,29,10,34968,5,2,5,9,3,0
b64436e3,22,0,19686,5,1,5,7,1,0
b63ef669,49,4,108134,3,2,2,5,0,0
b6337c69,40,16,56443,5,2,7,14,4,0
b62e7bd6,48,17,56783,3,3,6,9,2,0
b62c739c,46,19,78659,5,7,6,10,1,0
b610dfae,45,12,83398,3,2,2,14,7,0
b608dffc,33,11,17523,4,2,7,8,5,0
b6086435,25,7,27774,1,2,5,1,2,0
b606620b,45,18,59541,1,3,6,8,2,0
b5fbbc49,33,14,15000,2,1,3,12,2,0
b5faa6e3,46,18,68879,1,2,8,9,0,0
b5f4abbc,18,0,20981,3,0,1,6,2,0
b5f0fcae,44,7,71437,2,2,7,5,2,0
b5ee1573,31,5,37266,2,2,5,6,5,1
b5ea4935,18,0,24063,3,2,2,6,1,0
b5e08159,40,16,70882,1,5,4,7,6,0
b5e05835,23,3,19659,2,1,2,4,2,0
b5d80003,55,2,79965,5,1,6,3,6,0
b5d54875,42,20,66638,1,1,8,9,1,0
b5d2f0a3,31,5,15000,1,3,1,3,0,0
b5d2f00f,36,11,32769,3,0,4,7,2,0
b5c2bc06,23,1,26831,4,0,5,5,2,0
b5b9d048,54,18,75998,3,1,4,7,6,0
b5b8a3f1,46,18,83696,4,2,7,13,5,0
b5b8280b,35,10,99237,3,1,3,6,1,0
b5ad323d,29,4,30716,4,4,0,12,2,1
b5a9fa3a,41,20,45808,1,1,3,8,8,0
b59facfa,38,18,70702,4,2,6,21,4,0
b590ef2f,39,9,66176,4,1,10,4,6,0
b589c314,30,7,23029,2,0,2,3,4,0
b583634c,20,2,20394,2,0,3,5,3,0
b57a69f5,37,18,50976,3,4,4,14,3,0
b575062e,55,15,77211,5,2,4,12,6,0
b5713fd8,67,30,56924,1,4,10,14,1,0
b56421d7,45,18,67446,4,5,9,7,8,0
b5640889,42,19,41680,5,1,10,5,12,0
b5636c9f,33,12,29623,5,1,7,12,4,0
b55ad448,18,0,20528,1,1,4,4,2,0
b55acc6f,42,21,63726,3,5,8,9,1,0
b546848f,32,4,26173,5,1,2,7,1,0
b53a9b2c,49,11,90941,5,3,4,5,9,0
b53498c6,18,0,15000,3,0,3,1,3,0
b5305489,36,3,46455,1,1,2,2,1,0
b52d3fa8,22,4,27868,4,1,4,6,1,0
b52d27cf,36,10,22505,1,1,3,3,0,0
b52b1d53,42,4,46568,4,1,5,7,3,1
b526c45a,25,3,30057,2,2,4,0,1,0
b51740b9,47,23,66527,2,1,5,8,5,0
b5134d51,39,13,47485,1,1,6,6,0,0
b51298c7,55,30,84391,1,1,8,14,3,0
b50e0bc2,25,3,19848,1,3,0,2,4,0
b50b93d9,37,9,62344,2,2,6,6,2,0
b5068a07,30,4,49050,2,1,4,3,3,0
b504ee8a,63,28,72396,3,0,3,21,2,0
b502c271,45,27,61673,2,3,13,10,11,0
b4fbd2d2,51,18,62068,1,4,3,7,4,0
b4fb2231,41,21,72800,3,4,3,13,4,0
b4f66fba,70,13,55019,1,5,3,5,0,0
b4ec7df6,46,25,90201,4,4,12,9,10,0
b4e9a2db,59,19,83205,3,5,7,17,1,0
b4e855df,47,20,67500,2,2,8,8,6,0
b4de6176,46,25,76318,1,2,3,12,2,0
b4d995db,47,4,91300,3,2,3,5,0,0
b4d3320d,59,7,67048,5,3,3,7,2,0
b4be4758,33,3,68202,3,0,9,7,1,0
b4bc1f77,45,23,50988,2,1,10,9,2,0
b4a6b5cf,35,8,43415,5,2,5,11,5,0
b4a08455,36,10,33072,4,2,6,10,3,0
b49c4c52,33,15,22744,5,4,5,7,6,0
b497ab54,50,27,69004,2,4,7,7,4,0
b49536f8,50,0,93595,1,0,3,3,0,0
b4938fa0,38,16,73240,3,3,8,12,5,0
b4914ff1,60,5,72132,1,0,3,7,3,0
b48f6435,39,19,44730,5,0,3,9,3,0
b48ec509,41,22,52049,3,6,5,10,4,1
b4844980,45,20,67449,3,2,8,7,3,0
b4812ea8,18,0,18985,3,2,3,4,3,0
b47f46ed,42,3,54486,1,2,1,3,2,0
b4791a2b,39,4,39064,5,0,3,5,4,0
b475b3d8,28,9,28361,1,4,3,2,1,0
b4729129,42,15,32650,1,3,5,8,2,1
b47160ba,48,3,83703,4,3,2,5,0,0
b470d56b,35,3,35847,1,1,0,4,4,0
b46f78a9,40,12,61860,2,1,6,10,4,0
b46f38f3,61,25,48853,2,2,6,9,7,0
b469388e,66,9,62944,1,2,5,7,2,0
b465ee0a,35,12,46181,2,3,1,8,4,0
b4620093,18,0,18601,1,1,2,3,2,0
b4609f55,43,5,70990,3,0,4,8,2,0
b45c6249,34,15,71494,3,4,2,9,1,0
b44fc6e9,37,2,51796,3,4,2,5,3,0
b44bbee0,46,10,59880,1,5,3,13,0,0
b44632cf,42,2,47905,4,3,4,10,2,0
b43f454e,31,6,60367,2,0,3,3,3,0
b43ee57a,47,19,107460,3,3,8,6,2,0
b43b02e2,45,0,83151,4,2,3,1,2,0
b43a986b,48,24,76039,1,5,2,14,2,0
b4277236,44,4,73437,5,3,2,7,0,0
b424e814,39,0,54528,2,1,1,1,0,0
b4237501,24,6,86276,1,2,2,4,3,0
b4233781,54,18,59797,1,0,8,10,3,0
b422df3e,30,0,24179,1,1,0,6,0,0
b41695a8,41,21,53563,4,6,7,12,0,0
b4159ffb,45,8,78361,2,1,3,6,4,0
b414c54e,34,0,51964,3,0,2,2,7,0
b41463aa,26,5,29484,3,4,2,3,1,0
b4070db7,56,20,74489,3,3,10,12,5,0
b402e85a,19,0,20388,3,0,0,3,4,0
b3fa9307,31,10,15000,2,2,7,4,3,0
b3fa350a,44,17,55537,2,5,2,6,2,0
b3f7e767,23,1,26645,1,4,1,2,3,0
b3f45843,61,17,68186,4,2,4,7,0,0
b3eece5b,58,19,87251,4,8,6,7,1,0
b3ea0594,35,1,42302,5,1,1,7,1,0
b3e1ae77,39,17,54618,4,3,5,8,1,0
b3d275de,55,2,76774,3,2,3,2,1,0
b3cca6a7,19,0,22969,1,0,1,3,1,0
b3ca8fb2,32,5,24605,5,1,2,5,3,0
b3c37029,40,14,87445,5,2,7,12,4,0
b3c001b3,38,18,73343,4,5,6,6,4,0
b3b921c2,49,27,77553,4,3,8,15,7,0
b3b51660,61,13,71992,3,3,7,7,6,0
b3b3666d,25,5,31604,1,1,6,2,0,0
b3b29897,18,0,15000,3,3,3,5,2,0
b3af03e8,18,0,15000,2,0,4,1,1,0
b3aed4c7,28,3,30169,5,0,3,5,1,0
b3abde08,50,8,82263,2,1,3,6,1,0
b3aa8aa0,31,11,58718,1,1,4,9,4,0
b3a4e3c1,36,12,61521,2,1,5,6,3,0
b3a1e8ae,36,4,54927,4,1,8,3,5,0
b39abe45,40,7,29632,5,3,1,4,3,0
b39956d1,29,9,32852,2,3,4,7,3,0
b394e330,49,1,81291,5,2,2,6,6,1
b391a808,42,24,48137,5,2,9,16,5,0
b38fcbee,39,1,49290,5,0,2,3,5,0
b38ee097,39,3,33795,5,1,7,7,3,0
b37c3e58,24,5,27089,3,1,4,4,2,0
b373d46e,61,14,70592,4,1,7,5,5,0
b3686891,41,2,60592,4,1,2,3,3,0
b3672ab6,38,14,42140,4,4,3,14,5,0
b36479b1,44,19,77762,4,3,4,13,6,0
b35b34b6,26,8,22094,1,3,8,5,0,0
b3555e60,45,21,76924,3,3,10,9,5,0
b3513cfc,27,3,35221,1,0,1,1,2,1
b34fdbd4,50,10,87067,3,0,6,7,4,0
b34c89f2,51,8,82303,3,2,9,9,2,0
b3489740,32,5,25060,3,3,4,1,1,0
b343cbdf,42,12,52578,5,1,3,10,3,1
b341f23b,28,8,24062,2,1,3,5,5,0
b33d671f,45,20,51122,1,2,2,12,5,0
b33471b3,27,7,30131,3,2,2,9,1,0
b3342442,45,6,38331,2,1,6,1,7,0
b332eabd,23,0,20396,4,2,5,2,3,0
b3295f92,34,0,15000,5,1,4,6,4,0
b3294ad3,48,15,61493,1,3,5,7,3,0
b326aac9,39,0,43802,5,0,4,8,5,0
b32180ab,45,19,48843,3,0,12,9,2,0
b320e323,48,0,86458,5,1,0,4,1,0
b31bf932,38,17,38316,2,4,5,9,5,0
b319c153,18,0,25942,1,3,1,3,1,0
b3174087,36,18,58791,3,4,9,13,7,0
b3144f17,48,23,63752,1,1,5,7,3,0
b313adf8,38,1,55169,2,0,2,5,2,1
b3131c01,48,20,63554,1,2,6,6,2,0
b30bb4a2,49,14,97381,2,6,5,8,2,0
b30633cf,18,0,20496,5,0,1,5,4,0
b2fc8a38,39,15,53311,1,1,2,10,4,0
b2f81c5d,64,17,66229,1,1,7,7,8,0
b2f3666a,38,7,25766,2,2,3,5,2,0
b2f1f33f,48,18,78398,2,3,6,11,3,0
b2ebb2cf,37,19,49031,4,1,9,6,2,0
b2df9b1d,42,14,91243,1,3,3,8,3,0
b2de2d62,40,17,61708,5,1,6,17,2,0
b2dd2f50,40,7,60522,2,1,1,9,5,0
b2d70651,50,14,57934,3,2,5,10,1,0
b2cd21fa,34,11,20213,5,3,3,8,4,0
b2b29978,63,19,84754,1,4,7,8,3,0
b2b1c9d6,55,25,74662,4,1,13,13,5,0
b2b15ad6,42,12,61633,3,4,5,6,2,0
b2b12ef8,28,9,33945,4,2,4,8,5,0
b2b0d896,29,7,28042,1,2,1,3,2,0
b2ac7316,45,24,74070,4,4,10,7,5,0
b29657d2,26,8,25778,3,2,4,6,1,0
b294d180,45,1,55855,4,1,4,4,1,0
b293b523,31,12,41890,2,1,4,5,2,0
b28f8d22,35,10,47965,5,0,6,7,4,0
b28e1869,30,6,31451,4,0,4,10,6,0
b28d084d,47,23,82612,3,2,11,13,5,0
b289790a,47,3,77117,3,1,2,5,2,0
b285f59f,39,3,61024,3,1,1,4,4,0
b2829bbb,22,2,24608,2,2,5,3,2,0
b27c549d,48,20,67527,1,3,2,7,9,0
b2777ea7,45,1,64515,3,0,6,4,0,0
b2730e70,46,3,73055,3,2,5,9,0,1
b272a199,32,7,54034,1,1,0,9,3,0
b270e336,43,25,54810,1,2,6,11,7,0
b2702de7,34,9,49733,4,3,3,9,2,0
b26cbe52,43,12,39111,2,2,3,8,1,0
b26b06a3,50,16,62793,3,2,7,4,4,0
b2691d9a,33,0,35966,1,0,2,1,0,0
b264bfcf,37,12,52661,5,4,5,7,4,0
b2616c1e,18,0,31458,5,0,0,5,5,0
b253be5c,43,6,77698,2,0,4,9,1,0
b250fac8,59,28,68061,1,3,10,8,5,0
b2482f4a,58,30,78920,4,7,16,13,6,0
b242e3d6,53,8,97314,1,0,8,5,3,0
b23ed33e,42,18,62490,1,0,2,6,7,0
b23cc8ae,47,26,92434,4,2,13,15,5,0
b23835fa,44,21,58151,3,2,11,7,5,0
b235d662,26,1,29001,2,0,2,3,3,0
b2359ffd,33,0,34177,2,1,2,1,1,0
b231ce15,45,14,80303,4,3,7,5,5,0
b20ff7da,54,29,67375,4,4,5,17,5,0
b208e40c,70,2,56941,3,1,3,8,3,0
b208c896,45,7,54179,4,1,6,6,6,0
b20709a6,39,18,87233,3,4,2,6,9,0
b204d050,24,5,26275,3,1,6,8,2,0
b202a6e1,30,5,20593,3,2,4,8,4,0
b2003ccb,44,14,67111,5,3,6,10,3,0
b1fb5f2c,25,2,24137,1,0,1,1,3,0
b1f9a8df,44,9,77124,5,0,3,9,4,0
b1f844b2,24,0,27459,5,0,2,6,5,1
b1f0a8e6,56,1,51369,2,1,3,2,4,0
b1e3bac9,24,5,24569,3,3,5,7,4,1
b1e1307b,35,5,27057,2,1,5,2,3,0
b1d4d48c,29,4,35798,5,1,1,7,1,0
b1c5823e,46,25,62914,3,1,6,10,9,0
b1c4c0ae,41,3,57014,4,1,1,8,3,0
b1c3bd4d,43,7,84686,1,3,1,5,2,0
b1c0a4ac,36,17,43957,5,1,5,10,4,0
b1b73d1b,36,9,57516,3,2,4,5,3,0
b1b6ccb1,30,12,15000,1,1,2,7,3,0
b1ae57fd,54,27,83791,4,5,8,6,8,0
b1aa44fb,27,6,27572,5,0,4,4,3,0
b1a9f249,56,9,73035,1,4,2,5,3,0
b1a55ab8,45,2,95800,3,0,1,8,1,0
b1a27c64,43,6,46153,4,1,4,6,4,0
b18e93c5,41,16,93814,4,3,6,7,2,0
b18bf1aa,45,11,47196,5,5,6,7,4,0
b1887051,24,4,26101,3,1,5,3,2,0
b187f988,20,0,19022,2,0,3,2,1,1
b182838f,48,14,65596,1,0,3,7,3,0
b18121a9,42,22,71064,5,3,11,12,6,0
b17ddfd1,32,12,45591,5,2,5,6,3,0
b16b13d7,36,9,71856,4,3,5,6,1,0
b1679814,28,6,35177,2,0,3,7,4,0
b1670bdf,51,8,93428,4,2,6,8,4,0
b1667071,26,4,33374,5,2,7,8,6,0
b164f92e,34,6,33275,4,3,2,8,0,0
b15c61b4,52,11,107862,3,2,5,5,1,0
b158fffb,45,13,64898,4,0,7,10,4,0
b15807b3,52,22,80217,5,3,4,8,2,0
b150328f,39,14,64821,3,2,5,8,5,0
b14f2886,48,29,71836,4,4,8,17,4,0
b149423a,31,12,46903,1,5,5,5,2,1
b1494230,40,13,51621,2,4,3,9,4,0
b14919f6,35,13,60327,1,6,3,6,0,0
b1300049,33,3,35247,3,1,2,4,1,1
b12fe14e,21,3,19348,4,1,3,3,4,0
b12d1d99,74,10,53916,1,3,3,6,1,1
b1270dbd,40,17,30965,3,2,7,12,0,0
b12420e7,32,0,55534,3,0,4,7,1,0
b124113e,27,9,28535,2,0,5,5,3,0
b1233428,46,8,39501,2,4,3,2,1,0
b11adeb0,45,24,90261,3,3,11,9,7,0
b1151a5a,40,8,66112,4,3,4,3,2,0
b10f1b13,20,2,19948,5,5,4,4,4,0
b10cabd7,58,28,74783,1,3,9,6,3,0
b10a74af,41,16,65415,4,3,6,6,5,1
b1004114,54,19,90156,5,1,4,12,7,0
b0ffb1c3,29,8,31789,4,0,4,4,5,0
b0fd4f41,54,2,67890,3,1,0,7,4,0
b0fce5c2,33,0,22028,3,1,6,4,1,0
b0fbd841,56,21,94664,2,7,8,9,6,0
b0f66727,40,1,53695,4,1,0,4,2,0
b0f5fcc3,28,2,31064,5,0,5,4,5,0
b0ec65ce,43,25,48200,2,4,5,11,1,0
b0eaafd8,38,11,58015,4,1,2,8,4,0
b0e59c66,30,2,38256,3,0,1,3,4,1
b0e05ca2,31,2,17049,1,2,3,6,1,0
b0ddd2d9,18,0,21217,5,2,1,6,0,0
b0d35961,71,19,59491,2,3,8,9,0,0
b0d1b242,41,21,66032,5,0,10,10,9,0
b0d167be,34,13,66115,3,1,4,7,7,1
b0cf3853,46,20,67070,4,2,7,14,3,0
b0ce3f2f,33,13,43884,5,1,1,9,3,1
b0c995c2,40,15,80599,1,1,6,5,1,0
b0b4f02e,31,12,17989,5,4,5,10,2,0
b0b31c72,32,4,63075,4,3,2,6,3,0
b0a7d68d,44,6,48504,4,0,0,3,5,0
b0a29133,33,10,44892,2,3,3,6,6,1
b099b243,28,8,22428,4,1,5,5,3,0
b097f481,47,20,93573,2,3,6,14,2,0
b08cf1f0,34,9,49706,5,1,5,10,4,0
b083d1df,39,17,69110,1,5,6,5,3,0
b0826166,34,13,36164,4,0,6,16,3,0
b07cc449,25,6,32346,3,3,4,2,4,0
b07010d5,32,7,46106,5,1,2,7,5,0
b05bb549,21,2,15199,4,0,4,6,1,0
b050e262,47,28,68967,4,3,11,17,5,0
b04b8de1,37,11,70802,5,1,5,16,3,0
b03da909,53,2,89678,3,4,3,4,1,0
b03bf3c1,44,0,47909,1,0,1,1,1,0
b03967db,45,21,59710,1,3,10,15,4,0
b02d495f,41,15,64728,4,1,6,14,2,0
b02d2b2a,47,4,73174,4,1,3,11,2,0
b02cb8d8,34,4,37864,3,1,1,4,3,0
b02850fd,47,19,74670,5,4,6,8,3,0
b021666c,58,19,72719,4,4,3,14,6,0
b020f12d,32,14,28349,5,2,5,14,2,0
b01cbe0c,30,4,52145,1,3,3,4,3,0
b01b25b0,47,16,42781,3,1,2,12,4,0
b00f33bf,58,21,76384,3,1,8,14,5,0
b00deee9,40,2,54805,4,1,4,7,6,0
b0040902,37,12,47992,2,5,5,4,5,0
affcb231,26,6,29092,3,3,3,7,8,0
affc1cfe,34,8,24538,2,1,2,9,2,0
afef41bb,53,18,80061,2,4,2,7,4,0
afef1276,58,10,76510,4,1,4,4,6,0
afed5c55,22,2,18081,3,0,2,8,2,1
afecfc56,24,6,29517,2,2,2,3,0,0
afe5fc4e,31,1,49833,5,2,0,7,3,0
afe3aaf0,21,1,25112,1,1,3,2,2,0
afe0a705,56,9,96826,5,0,8,11,3,0
afd52ccb,32,8,37611,1,1,2,8,1,0
afd504f2,39,17,41088,3,3,1,10,4,0
afc5ddb8,36,9,38170,5,4,1,7,5,0
afc5cfe2,45,4,66275,4,1,4,2,1,0
afc335df,38,6,35114,2,1,3,6,0,1
afbd9900,45,26,59256,2,3,6,10,4,0
afb78d2a,34,3,44092,1,2,3,3,1,0
afb78c6f,53,24,74595,3,5,6,18,8,0
afb5a976,34,2,35936,2,0,1,3,2,0
afb523f0,48,18,55266,1,6,5,8,5,0
afb16788,53,11,66062,1,2,3,2,4,1
afae5b1d,53,15,72468,3,3,4,11,2,0
afaa3164,32,12,67479,2,4,4,7,2,0
afa1e340,46,0,104838,3,0,3,5,5,0
afa0cec5,40,15,45686,4,1,8,9,5,0
af9efa18,42,5,45344,3,2,1,7,3,0
af9d0ff8,49,11,61014,3,3,6,12,2,0
af9be78d,36,16,65877,2,6,6,6,3,0
af9a89a2,49,7,65129,2,1,2,0,2,0
af955aff,37,10,38376,1,1,4,1,2,0
af8f1eee,31,8,45135,4,2,7,4,5,0
af8df972,25,5,30848,5,0,4,10,2,0
af8921f4,51,15,60873,3,4,5,15,5,0
af84fabd,59,22,86779,5,3,8,9,10,0
af832bc5,26,3,33574,3,0,4,5,3,0
af828d98,26,8,27910,1,2,0,10,5,1
af7c2903,44,18,15000,3,3,7,10,6,0
af76af97,64,26,63503,4,6,10,10,3,0
af706cba,45,17,67841,1,2,5,8,6,0
af5b3e45,48,9,84736,5,2,5,2,4,0
af559d03,42,21,64851,1,3,4,8,4,0
af534e9c,53,14,81470,3,1,6,8,1,0
af50002a,36,4,48319,2,1,2,8,3,1
af4e3c04,35,13,30733,2,0,6,5,3,0
af4bb8a1,50,21,72721,1,2,5,8,1,0
af3dfd72,46,2,72680,5,1,4,6,3,1
